season,year,medal,country_code,country,athletes,games,sport,event_gender,event_name
Summer,1984,Gold,USA,United States,Darrell Owen PACE,1984 Los Angeles,Archery,Men's,individual FITA round
Summer,1984,Silver,USA,United States,Richard Lee MCKINNEY,1984 Los Angeles,Archery,Men's,individual FITA round
Summer,1984,Bronze,JPN,Japan,Hiroshi YAMAMOTO,1984 Los Angeles,Archery,Men's,individual FITA round
Summer,1984,Gold,KOR,Korea Republic,Hyang-Soon SEO,1984 Los Angeles,Archery,Women's,individual FITA round
Summer,1984,Silver,CHN,China,Ling-Juan LI,1984 Los Angeles,Archery,Women's,individual FITA round
Summer,1984,Bronze,KOR,Korea Republic,Jin-Ho KIM,1984 Los Angeles,Archery,Women's,individual FITA round
Summer,1984,Gold,USA,United States,Tracie Lehuanani RUIZ-CONFORTO,1984 Los Angeles,Artistic Swimming,Women's,solo
Summer,1984,Silver,CAN,Canada,Carolyn WALDO,1984 Los Angeles,Artistic Swimming,Women's,solo
Summer,1984,Bronze,JPN,Japan,Miwako MOTOYOSHI,1984 Los Angeles,Artistic Swimming,Women's,solo
Summer,1984,Gold,USA,United States,"Candace COSTIE, Tracie Lehuanani RUIZ-CONFORTO",1984 Los Angeles,Artistic Swimming,Women's,duet
Summer,1984,Silver,CAN,Canada,"Sharon HAMBROOK, Kelly KRYCZKA",1984 Los Angeles,Artistic Swimming,Women's,duet
Summer,1984,Bronze,JPN,Japan,"Saeko KIMURA, Miwako MOTOYOSHI",1984 Los Angeles,Artistic Swimming,Women's,duet
Summer,1984,Gold,USA,United States,Carl LEWIS,1984 Los Angeles,Athletics,Men's,100m
Summer,1984,Silver,USA,United States,Samuel Louis GRADDY,1984 Los Angeles,Athletics,Men's,100m
Summer,1984,Bronze,CAN,Canada,Ben JOHNSON,1984 Los Angeles,Athletics,Men's,100m
Summer,1984,Gold,USA,United States,Carl LEWIS,1984 Los Angeles,Athletics,Men's,200m
Summer,1984,Silver,USA,United States,Kirk BAPTISTE,1984 Los Angeles,Athletics,Men's,200m
Summer,1984,Bronze,USA,United States,Thomas Theodore JEFFERSON,1984 Los Angeles,Athletics,Men's,200m
Summer,1984,Gold,USA,United States,Alonzo C. BABERS,1984 Los Angeles,Athletics,Men's,400m
Summer,1984,Silver,CIV,Ivory Coast,Gabriel TIACOH,1984 Los Angeles,Athletics,Men's,400m
Summer,1984,Bronze,USA,United States,Antonio Ricardo MCKAY,1984 Los Angeles,Athletics,Men's,400m
Summer,1984,Gold,BRA,Brazil,Joaquim CRUZ,1984 Los Angeles,Athletics,Men's,800m
