season,year,medal,country_code,country,athletes,games,sport,event_gender,event_name
Summer,2008,Gold,UKR,Ukraine,Viktor RUBAN,2008 Beijing,Archery,Men's,individual (FITA Olympic round - 70m)
Summer,2008,Silver,KOR,Korea Republic,Kyung Mo PARK,2008 Beijing,Archery,Men's,individual (FITA Olympic round - 70m)
Summer,2008,Bronze,RUS,Russian Federation,Bair BADENOV,2008 Beijing,Archery,Men's,individual (FITA Olympic round - 70m)
Summer,2008,Gold,KOR,Korea Republic,"Chang-Hwan LEE, Dong Hyun IM, Kyung Mo PARK",2008 Beijing,Archery,Men's,team (FITA Olympic round - 70m)
Summer,2008,Silver,ITA,Italy,"Mauro NESPOLI, Marco GALIAZZO, Ilario DI BUO",2008 Beijing,Archery,Men's,team (FITA Olympic round - 70m)
Summer,2008,Bronze,CHN,China,"Hai Feng XUE, Lin JIANG, Wenquan LI",2008 Beijing,Archery,Men's,team (FITA Olympic round - 70m)
Summer,2008,Gold,CHN,China,Juan Juan ZHANG,2008 Beijing,Archery,Women's,individual (FITA Olympic round - 70m)
Summer,2008,Silver,KOR,Korea Republic,Sung-Hyun PARK,2008 Beijing,Archery,Women's,individual (FITA Olympic round - 70m)
Summer,2008,Bronze,KOR,Korea Republic,Ok-Hee YUN,2008 Beijing,Archery,Women's,individual (FITA Olympic round - 70m)
Summer,2008,Gold,KOR,Korea Republic,"Hyun-Jung JOO, Sung-Hyun PARK, Ok-Hee YUN",2008 Beijing,Archery,Women's,team (FITA Olympic round - 70m)
Summer,2008,Silver,CHN,China,"Ling CHEN, Dan GUO, Juan Juan ZHANG",2008 Beijing,Archery,Women's,team (FITA Olympic round - 70m)
Summer,2008,Bronze,FRA,France,"Virginie ARNOLD, Sophie DODEMONT, Berengere SCHUH",2008 Beijing,Archery,Women's,team (FITA Olympic round - 70m)
Summer,2008,Gold,RUS,Russian Federation,"Anastasia ERMAKOVA, Anastasia DAVYDOVA",2008 Beijing,Artistic Swimming,Women's,duet
Summer,2008,Silver,ESP,Spain,"Andrea FUENTES FACHE, Gemma MENGUAL",2008 Beijing,Artistic Swimming,Women's,duet
