season,year,medal,country_code,country,athletes,games,sport,event_gender,event_name
Summer,1900,Gold,BEL,Belgium,Hubert VAN INNIS,1900 Paris,Archery,Men's,"au chapelet, 33m"
Summer,1900,Silver,FRA,France,Victor THIBAUD,1900 Paris,Archery,Men's,"au chapelet, 33m"
Summer,1900,Bronze,FRA,France,Charles Frédéric PETIT,1900 Paris,Archery,Men's,"au chapelet, 33m"
Summer,1900,Gold,FRA,France,Eugène MOUGIN,1900 Paris,Archery,Men's,"au chapelet, 50m"
Summer,1900,Silver,FRA,France,Henri HELLE,1900 Paris,Archery,Men's,"au chapelet, 50m"
Summer,1900,Bronze,FRA,France,Emile MERCIER,1900 Paris,Archery,Men's,"au chapelet, 50m"
Summer,1900,Gold,BEL,Belgium,Hubert VAN INNIS,1900 Paris,Archery,Men's,"au cordon doré, 33m"
Summer,1900,Silver,FRA,France,Victor THIBAUD,1900 Paris,Archery,Men's,"au cordon doré, 33m"
Summer,1900,Bronze,FRA,France,Charles Frédéric PETIT,1900 Paris,Archery,Men's,"au cordon doré, 33m"
Summer,1900,Gold,FRA,France,Henri HEROUIN,1900 Paris,Archery,Men's,"au cordon doré, 50m"
Summer,1900,Silver,BEL,Belgium,Hubert VAN INNIS,1900 Paris,Archery,Men's,"au cordon doré, 50m"
Summer,1900,Bronze,FRA,France,Emile FISSEUX,1900 Paris,Archery,Men's,"au cordon doré, 50m"
Summer,1900,Gold,BEL,Belgium,Emmanuel FOULON,1900 Paris,Archery,Men's,sur la perche à la herse
Summer,1900,Silver,BEL,Belgium,Jr. DRUART,1900 Paris,Archery,Men's,sur la perche à la herse
Summer,1900,Silver,FRA,France,Auguste SERRURIER,1900 Paris,Archery,Men's,sur la perche à la herse
Summer,1900,Gold,FRA,France,Emile GRUMIAUX,1900 Paris,Archery,Men's,sur la perche à la pyramide
Summer,1900,Silver,FRA,France,Auguste SERRURIER,1900 Paris,Archery,Men's,sur la perche à la pyramide
Summer,1900,Bronze,BEL,Belgium,Louis GLINEUX,1900 Paris,Archery,Men's,sur la perche à la pyramide
Summer,1900,Gold,FRA,France,Henri Herouin,1900 Paris,Archery,Men's,Championnat Du Monde
