season,year,medal,country_code,country,athletes,games,sport,event_gender,event_name
Winter,1964,Gold,AUT,Austria,Egon ZIMMERMANN,1964 Innsbruck,Alpine Skiing,Men's,downhill
Winter,1964,Silver,FRA,France,Léo LACROIX,1964 Innsbruck,Alpine Skiing,Men's,downhill
Winter,1964,Bronze,EUA,Unified Team of Germany,Wolfgang BARTELS,1964 Innsbruck,Alpine Skiing,Men's,downhill
Winter,1964,Gold,AUT,Austria,Josef STIEGLER,1964 Innsbruck,Alpine Skiing,Men's,slalom
Winter,1964,Silver,USA,United States,Billy KIDD,1964 Innsbruck,Alpine Skiing,Men's,slalom
Winter,1964,Bronze,USA,United States,Jimmy HEUGA,1964 Innsbruck,Alpine Skiing,Men's,slalom
Winter,1964,Gold,FRA,France,François BONLIEU,1964 Innsbruck,Alpine Skiing,Men's,giant slalom
Winter,1964,Silver,AUT,Austria,Karl SCHRANZ,1964 Innsbruck,Alpine Skiing,Men's,giant slalom
Winter,1964,Bronze,AUT,Austria,Josef STIEGLER,1964 Innsbruck,Alpine Skiing,Men's,giant slalom
Winter,1964,Gold,AUT,Austria,Christl HAAS,1964 Innsbruck,Alpine Skiing,Women's,downhill
Winter,1964,Silver,AUT,Austria,Edith ZIMMERMANN,1964 Innsbruck,Alpine Skiing,Women's,downhill
Winter,1964,Bronze,AUT,Austria,Traudl HECHER,1964 Innsbruck,Alpine Skiing,Women's,downhill
Winter,1964,Gold,FRA,France,Christine GOITSCHEL,1964 Innsbruck,Alpine Skiing,Women's,slalom
Winter,1964,Silver,FRA,France,Marielle GOITSCHEL,1964 Innsbruck,Alpine Skiing,Women's,slalom
Winter,1964,Bronze,USA,United States,Jean SAUBERT,1964 Innsbruck,Alpine Skiing,Women's,slalom
Winter,1964,Gold,FRA,France,Marielle GOITSCHEL,1964 Innsbruck,Alpine Skiing,Women's,giant slalom
Winter,1964,Silver,FRA,France,Christine GOITSCHEL,1964 Innsbruck,Alpine Skiing,Women's,giant slalom
Winter,1964,Silver,USA,United States,Jean SAUBERT,1964 Innsbruck,Alpine Skiing,Women's,giant slalom
Winter,1964,Gold,URS,USSR,Vladimir MELANIN,1964 Innsbruck,Biathlon,Men's,20km individual
Winter,1964,Silver,URS,USSR,Aleksandr PRIVALOV,1964 Innsbruck,Biathlon,Men's,20km individual
Winter,1964,Bronze,NOR,Norway,Olav JORDET,1964 Innsbruck,Biathlon,Men's,20km individual
Winter,1964,Gold,GBR,Great Britain,"Anthony NASH, Robin DIXON",1964 Innsbruck,Bobsleigh,Men's,two-man
Winter,1964,Silver,ITA,Italy,"Romano BONAGURA, Sergio ZARDINI",1964 Innsbruck,Bobsleigh,Men's,two-man
Winter,1964,Bronze,ITA,Italy,"Eugenio MONTI, Sergio SIORPAES",1964 Innsbruck,Bobsleigh,Men's,two-man
Winter,1964,Gold,CAN,Canada,"John EMERY, Douglas ANAKIN, Victor EMERY, Peter KIRBY",1964 Innsbruck,Bobsleigh,Men's,four-man
Winter,1964,Silver,AUT,Austria,"Erwin THALER, Josef NAIRZ, Reinhold DURNTHALER, Adolf KOXEDER",1964 Innsbruck,Bobsleigh,Men's,four-man
Winter,1964,Bronze,ITA,Italy,"Eugenio MONTI, Gildo SIORPAES, Sergio SIORPAES, Benito RIGONI",1964 Innsbruck,Bobsleigh,Men's,four-man
Winter,1964,Gold,FIN,Finland,Eero MANTYRANTA,1964 Innsbruck,Cross Country Skiing,Men's,15km
Winter,1964,Silver,NOR,Norway,Harald GRØNNINGEN,1964 Innsbruck,Cross Country Skiing,Men's,15km
Winter,1964,Bronze,SWE,Sweden,Sixten JERNBERG,1964 Innsbruck,Cross Country Skiing,Men's,15km
Winter,1964,Gold,FIN,Finland,Eero MANTYRANTA,1964 Innsbruck,Cross Country Skiing,Men's,30km
Winter,1964,Silver,NOR,Norway,Harald GRØNNINGEN,1964 Innsbruck,Cross Country Skiing,Men's,30km
Winter,1964,Bronze,URS,USSR,Igor VORONCHIKHIN,1964 Innsbruck,Cross Country Skiing,Men's,30km
Winter,1964,Gold,SWE,Sweden,Sixten JERNBERG,1964 Innsbruck,Cross Country Skiing,Men's,50km
Winter,1964,Silver,SWE,Sweden,Assar RÖNNLUND,1964 Innsbruck,Cross Country Skiing,Men's,50km
Winter,1964,Bronze,FIN,Finland,Arto TIAINEN,1964 Innsbruck,Cross Country Skiing,Men's,50km
Winter,1964,Gold,SWE,Sweden,"Janne STEFANSSON, Sixten JERNBERG, Assar RÖNNLUND, Karl-Ake ASPH",1964 Innsbruck,Cross Country Skiing,Men's,4x10km relay
Winter,1964,Silver,FIN,Finland,"Kalevi LAURILA, Eero MANTYRANTA, Arto TIAINEN, Väinö HUHTALA",1964 Innsbruck,Cross Country Skiing,Men's,4x10km relay
Winter,1964,Bronze,URS,USSR,"Pavel KOLCHIN, Gennadi VAGANOV, Igor VORONCHIKHIN, Ivan UTROBIN",1964 Innsbruck,Cross Country Skiing,Men's,4x10km relay
Winter,1964,Gold,URS,USSR,Klavdiya BOYARSKIKH,1964 Innsbruck,Cross Country Skiing,Women's,5km
Winter,1964,Silver,FIN,Finland,Mirja LEHTONEN,1964 Innsbruck,Cross Country Skiing,Women's,5km
Winter,1964,Bronze,URS,USSR,Alevtina KOLCHINA,1964 Innsbruck,Cross Country Skiing,Women's,5km
Winter,1964,Gold,URS,USSR,Klavdiya BOYARSKIKH,1964 Innsbruck,Cross Country Skiing,Women's,10km
Winter,1964,Silver,URS,USSR,Yevdokiya MEKSHILO,1964 Innsbruck,Cross Country Skiing,Women's,10km
