season,year,medal,country_code,country,athletes,games,sport,event_gender,event_name
Summer,1956,Gold,USA,United States,Bobby MORROW,1956 Melbourne / Stockholm,Athletics,Men's,100m
Summer,1956,Silver,USA,United States,Thane BAKER,1956 Melbourne / Stockholm,Athletics,Men's,100m
Summer,1956,Bronze,AUS,Australia,Hector HOGAN,1956 Melbourne / Stockholm,Athletics,Men's,100m
Summer,1956,Gold,USA,United States,Bobby MORROW,1956 Melbourne / Stockholm,Athletics,Men's,200m
Summer,1956,Silver,USA,United States,Andy STANFIELD,1956 Melbourne / Stockholm,Athletics,Men's,200m
Summer,1956,Bronze,USA,United States,Thane BAKER,1956 Melbourne / Stockholm,Athletics,Men's,200m
Summer,1956,Gold,USA,United States,Charles JENKINS,1956 Melbourne / Stockholm,Athletics,Men's,400m
Summer,1956,Silver,EUA,Unified Team of Germany,Karl-Friedrich HAAS,1956 Melbourne / Stockholm,Athletics,Men's,400m
Summer,1956,Bronze,FIN,Finland,Voitto HELLSTEN,1956 Melbourne / Stockholm,Athletics,Men's,400m
Summer,1956,Bronze,URS,USSR,Ardalion IGNATYEV,1956 Melbourne / Stockholm,Athletics,Men's,400m
Summer,1956,Gold,USA,United States,Thomas COURTNEY,1956 Melbourne / Stockholm,Athletics,Men's,800m
Summer,1956,Silver,GBR,Great Britain,Derek JOHNSON,1956 Melbourne / Stockholm,Athletics,Men's,800m
Summer,1956,Bronze,NOR,Norway,Audun BOYSEN,1956 Melbourne / Stockholm,Athletics,Men's,800m
Summer,1956,Gold,IRL,Ireland,Ron DELANY,1956 Melbourne / Stockholm,Athletics,Men's,1500m
Summer,1956,Silver,EUA,Unified Team of Germany,Klaus RICHTZENHAIN,1956 Melbourne / Stockholm,Athletics,Men's,1500m
Summer,1956,Bronze,AUS,Australia,John LANDY,1956 Melbourne / Stockholm,Athletics,Men's,1500m
Summer,1956,Gold,URS,USSR,Vladimir KUTS,1956 Melbourne / Stockholm,Athletics,Men's,5000m
Summer,1956,Silver,GBR,Great Britain,Gordon PIRIE,1956 Melbourne / Stockholm,Athletics,Men's,5000m
Summer,1956,Bronze,GBR,Great Britain,Derek IBBOTSON,1956 Melbourne / Stockholm,Athletics,Men's,5000m
Summer,1956,Gold,URS,USSR,Vladimir KUTS,1956 Melbourne / Stockholm,Athletics,Men's,10000m
Summer,1956,Silver,HUN,Hungary,József KOVÁCS,1956 Melbourne / Stockholm,Athletics,Men's,10000m
Summer,1956,Bronze,AUS,Australia,Allan LAWRENCE,1956 Melbourne / Stockholm,Athletics,Men's,10000m
Summer,1956,Gold,FRA,France,Alain MIMOUN,1956 Melbourne / Stockholm,Athletics,Men's,marathon
Summer,1956,Silver,YUG,Yugoslavia,Franjo MIHALIC,1956 Melbourne / Stockholm,Athletics,Men's,marathon
Summer,1956,Bronze,FIN,Finland,Veikko KARVONEN,1956 Melbourne / Stockholm,Athletics,Men's,marathon
Summer,1956,Gold,USA,United States,Lee CALHOUN,1956 Melbourne / Stockholm,Athletics,Men's,110m hurdles
Summer,1956,Silver,USA,United States,Jack DAVIS,1956 Melbourne / Stockholm,Athletics,Men's,110m hurdles
Summer,1956,Bronze,USA,United States,Joel SHANKLE,1956 Melbourne / Stockholm,Athletics,Men's,110m hurdles
Summer,1956,Gold,USA,United States,Glenn DAVIS,1956 Melbourne / Stockholm,Athletics,Men's,400m hurdles
Summer,1956,Silver,USA,United States,Eddie SOUTHERN,1956 Melbourne / Stockholm,Athletics,Men's,400m hurdles
Summer,1956,Bronze,USA,United States,Josh CULBREATH,1956 Melbourne / Stockholm,Athletics,Men's,400m hurdles
Summer,1956,Gold,GBR,Great Britain,Christopher William BRASHER,1956 Melbourne / Stockholm,Athletics,Men's,3000m steeplechase
Summer,1956,Silver,HUN,Hungary,SÃ¡ndor ROZSNYÃ?I,1956 Melbourne / Stockholm,Athletics,Men's,3000m steeplechase
Summer,1956,Bronze,NOR,Norway,Ernst LARSEN,1956 Melbourne / Stockholm,Athletics,Men's,3000m steeplechase
Summer,1956,Gold,USA,United States,"Leamon KING, Thane BAKER, Bobby MORROW, Ira MURCHISON",1956 Melbourne / Stockholm,Athletics,Men's,4x100m relay
Summer,1956,Silver,URS,USSR,"Yuri KONOVALOV, Vladimir SUKHARYEV, Boris TOKARYEV, Leonid BARTENYEV",1956 Melbourne / Stockholm,Athletics,Men's,4x100m relay
Summer,1956,Bronze,EUA,Unified Team of Germany,"Lothar KNÖRZER, Heinz FÜTTERER, Leo POHL, Manfred GERMAR",1956 Melbourne / Stockholm,Athletics,Men's,4x100m relay
Summer,1956,Gold,USA,United States,"Thomas COURTNEY, Jesse MASHBURN, Charles JENKINS, Lou JONES",1956 Melbourne / Stockholm,Athletics,Men's,4x400m relay
Summer,1956,Silver,AUS,Australia,"Graham GIPSON, Dave LEAN, Kevan GOSPER, Leon GREGORY",1956 Melbourne / Stockholm,Athletics,Men's,4x400m relay
Summer,1956,Bronze,GBR,Great Britain,"Michael WHEELER, John SALISBURY, Derek JOHNSON, Peter HIGGINS",1956 Melbourne / Stockholm,Athletics,Men's,4x400m relay
Summer,1956,Gold,URS,USSR,Leonid SPIRIN,1956 Melbourne / Stockholm,Athletics,Men's,20km walk
Summer,1956,Silver,URS,USSR,Antanas MIKENAS,1956 Melbourne / Stockholm,Athletics,Men's,20km walk
Summer,1956,Bronze,URS,USSR,Bruno JUNK,1956 Melbourne / Stockholm,Athletics,Men's,20km walk
Summer,1956,Gold,NZL,New Zealand,Norman READ,1956 Melbourne / Stockholm,Athletics,Men's,50km walk
