season,year,medal,country_code,country,athletes,games,sport,event_gender,event_name
Summer,2012,Gold,KOR,Korea Republic,Jin Hyek OH,2012 London,Archery,Men's,individual (FITA Olympic round - 70m)
Summer,2012,Silver,JPN,Japan,Takaharu FURUKAWA,2012 London,Archery,Men's,individual (FITA Olympic round - 70m)
Summer,2012,Bronze,CHN,China,Xiaoxiang DAI,2012 London,Archery,Men's,individual (FITA Olympic round - 70m)
Summer,2012,Gold,ITA,Italy,"Michele FRANGILLI, Marco GALIAZZO, Mauro NESPOLI",2012 London,Archery,Men's,team (FITA Olympic round - 70m)
Summer,2012,Silver,USA,United States,"Jacob WUKIE, Brady ELLISON, Jake KAMINSKI",2012 London,Archery,Men's,team (FITA Olympic round - 70m)
Summer,2012,Bronze,KOR,Korea Republic,"Bubmin KIM, Jin Hyek OH, Dong Hyun IM",2012 London,Archery,Men's,team (FITA Olympic round - 70m)
Summer,2012,Gold,KOR,Korea Republic,Bo Bae KI,2012 London,Archery,Women's,individual (FITA Olympic round - 70m)
Summer,2012,Silver,MEX,Mexico,Aida ROMAN,2012 London,Archery,Women's,individual (FITA Olympic round - 70m)
Summer,2012,Bronze,MEX,Mexico,Mariana AVITIA,2012 London,Archery,Women's,individual (FITA Olympic round - 70m)
Summer,2012,Gold,KOR,Korea Republic,"Sung Jin LEE, Bo Bae KI, Hyeonju CHOI",2012 London,Archery,Women's,team (FITA Olympic round - 70m)
Summer,2012,Silver,CHN,China,"Yuting FANG, Jing XU, Ming CHENG",2012 London,Archery,Women's,team (FITA Olympic round - 70m)
Summer,2012,Bronze,JPN,Japan,"Ren HAYAKAWA, Miki KANIE, Kaori KAWANAKA",2012 London,Archery,Women's,team (FITA Olympic round - 70m)
Summer,2012,Gold,RUS,Russian Federation,"Natalia ISHCHENKO, Svetlana ROMASHINA",2012 London,Artistic Swimming,Women's,duet
Summer,2012,Silver,ESP,Spain,"Andrea FUENTES FACHE, Ona CARBONELL BALLESTERO",2012 London,Artistic Swimming,Women's,duet
Summer,2012,Bronze,CHN,China,"Xuechen HUANG, Ou LIU",2012 London,Artistic Swimming,Women's,duet
Summer,2012,Gold,RUS,Russian Federation,"Svetlana ROMASHINA, Maria GROMOVA, Alla SHISHKINA, Daria KOROBOVA, Anastasia DAVYDOVA, Anzhelika TIMANINA, Natalia ISHCHENKO, Elvira KHASYANOVA, Alexandra PATSKEVICH",2012 London,Artistic Swimming,Women's,team
Summer,2012,Silver,CHN,China,"Xiaojun CHEN, Ou LIU, Wenyan SUN, Xuechen HUANG, Xi LUO, Wenwen JIANG, Yiwen WU, Si CHANG, Tingting JIANG",2012 London,Artistic Swimming,Women's,team
Summer,2012,Bronze,ESP,Spain,"Irene MONTRUCCHIO BEAUS, Laia PONS ARENAS, Paula KLAMBURG ROQUE, Clara BASIANA CANELLAS, Thais HENRIQUEZ TORRES, Alba CABELLO RODILLA, Ona CARBONELL BALLESTERO, Andrea FUENTES FACHE, Margalida CRESPI JAUME",2012 London,Artistic Swimming,Women's,team
Summer,2012,Gold,JAM,Jamaica,Usain BOLT,2012 London,Athletics,Men's,100m
