season,year,medal,country_code,country,athletes,games,sport,event_gender,event_name
Summer,1908,Gold,GBR,Great Britain,William DOD,1908 London,Archery,Men's,double york round (100y - 80y - 60y)
Summer,1908,Silver,GBR,Great Britain,Reginald B. BROOKS-KING,1908 London,Archery,Men's,double york round (100y - 80y - 60y)
Summer,1908,Bronze,USA,United States,Henry Barber RICHARDSON,1908 London,Archery,Men's,double york round (100y - 80y - 60y)
Summer,1908,Gold,FRA,France,Eugène G. GRIZOT,1908 London,Archery,Men's,continental style 50m
Summer,1908,Silver,FRA,France,Louis VERNET,1908 London,Archery,Men's,continental style 50m
Summer,1908,Bronze,FRA,France,Gustave CABARET,1908 London,Archery,Men's,continental style 50m
Summer,1908,Gold,GBR,Great Britain,Sybil Fenton Quenni NEWALL,1908 London,Archery,Women's,double national round (60y - 50y)
Summer,1908,Silver,GBR,Great Britain,Charlotte DOD,1908 London,Archery,Women's,double national round (60y - 50y)
Summer,1908,Bronze,GBR,Great Britain,Beatrice Geraldine HILL-LOWE,1908 London,Archery,Women's,double national round (60y - 50y)
Summer,1908,Gold,RSA,South Africa,Reginald WALKER,1908 London,Athletics,Men's,100m
Summer,1908,Silver,USA,United States,James RECTOR,1908 London,Athletics,Men's,100m
Summer,1908,Bronze,CAN,Canada,Robert KERR,1908 London,Athletics,Men's,100m
Summer,1908,Gold,CAN,Canada,Robert KERR,1908 London,Athletics,Men's,200m
Summer,1908,Silver,USA,United States,Robert CLOUGHEN,1908 London,Athletics,Men's,200m
Summer,1908,Bronze,USA,United States,John Nathaniel CARTMELL,1908 London,Athletics,Men's,200m
Summer,1908,Gold,GBR,Great Britain,Wyndham HALSWELLE,1908 London,Athletics,Men's,400m
Summer,1908,Gold,USA,United States,Melvin SHEPPARD,1908 London,Athletics,Men's,800m
Summer,1908,Silver,ITA,Italy,Emilio LUNGHI,1908 London,Athletics,Men's,800m
Summer,1908,Bronze,GER,Germany,Hans BRAUN,1908 London,Athletics,Men's,800m
Summer,1908,Gold,USA,United States,Melvin SHEPPARD,1908 London,Athletics,Men's,1500m
Summer,1908,Silver,GBR,Great Britain,Harold WILSON,1908 London,Athletics,Men's,1500m
Summer,1908,Bronze,GBR,Great Britain,Norman HALLOWS,1908 London,Athletics,Men's,1500m
Summer,1908,Gold,GBR,Great Britain,Emil Robert VOIGT,1908 London,Athletics,Men's,5 miles (8047m)
Summer,1908,Silver,GBR,Great Britain,Edward OWEN,1908 London,Athletics,Men's,5 miles (8047m)
Summer,1908,Bronze,SWE,Sweden,Johan Fritiof SVANBERG,1908 London,Athletics,Men's,5 miles (8047m)
Summer,1908,Gold,USA,United States,John Joseph HAYES,1908 London,Athletics,Men's,marathon
Summer,1908,Silver,RSA,South Africa,Charles A. HEFFERON,1908 London,Athletics,Men's,marathon
Summer,1908,Bronze,USA,United States,Joseph FORSHAW,1908 London,Athletics,Men's,marathon
Summer,1908,Gold,USA,United States,"William Frank HAMILTON, John Baxter TAYLOR, John Nathaniel CARTMELL, Melvin SHEPPARD",1908 London,Athletics,Men's,200m+200m+400m+800m medley relay
Summer,1908,Silver,GER,Germany,"Otto P. TRIELOFF, Artur HOFFMANN, Hans BRAUN, Hans EICKE",1908 London,Athletics,Men's,200m+200m+400m+800m medley relay
Summer,1908,Bronze,HUN,Hungary,"Pal SIMON, Jozsef NAGY, G. RACZ, Ödön BODOR",1908 London,Athletics,Men's,200m+200m+400m+800m medley relay
Summer,1908,Gold,GBR,Great Britain,"Joseph Edmund DEAKIN, William COALES, Arthur James ROBERTSON",1908 London,Athletics,Men's,3miles team (4828m)
Summer,1908,Silver,USA,United States,"George V. BONHAG, John Lincoln EISELE, Herbert Lawrence TRUBE",1908 London,Athletics,Men's,3miles team (4828m)
Summer,1908,Bronze,FRA,France,"Louis N. DE FLEURAC, Paul LIJANDIER, Joseph DREHER",1908 London,Athletics,Men's,3miles team (4828m)
Summer,1908,Gold,USA,United States,Forrest SMITHSON,1908 London,Athletics,Men's,110m hurdles
Summer,1908,Silver,USA,United States,John Carlyle GARRELS,1908 London,Athletics,Men's,110m hurdles
Summer,1908,Bronze,USA,United States,Arthur SHAW,1908 London,Athletics,Men's,110m hurdles
Summer,1908,Gold,USA,United States,Charles Joseph BACON,1908 London,Athletics,Men's,400m hurdles
Summer,1908,Silver,USA,United States,Harry HILLMAN,1908 London,Athletics,Men's,400m hurdles
Summer,1908,Bronze,GBR,Great Britain,Leonard Francis TREMEER,1908 London,Athletics,Men's,400m hurdles
Summer,1908,Gold,GBR,Great Britain,Arthur RUSSELL,1908 London,Athletics,Men's,3200m steeplechase
Summer,1908,Silver,GBR,Great Britain,Arthur James ROBERTSON,1908 London,Athletics,Men's,3200m steeplechase
Summer,1908,Bronze,USA,United States,John Lincoln EISELE,1908 London,Athletics,Men's,3200m steeplechase
Summer,1908,Gold,GBR,Great Britain,George Edward LARNER,1908 London,Athletics,Men's,3500m walk
Summer,1908,Silver,GBR,Great Britain,Ernest WEBB,1908 London,Athletics,Men's,3500m walk
Summer,1908,Bronze,ANZ,Australasia,Harry E. KERR,1908 London,Athletics,Men's,3500m walk
Summer,1908,Gold,GBR,Great Britain,George Edward LARNER,1908 London,Athletics,Men's,10miles walk (16093m)
Summer,1908,Silver,GBR,Great Britain,Ernest WEBB,1908 London,Athletics,Men's,10miles walk (16093m)
Summer,1908,Bronze,GBR,Great Britain,Edward Adams SPENCER,1908 London,Athletics,Men's,10miles walk (16093m)
Summer,1908,Gold,USA,United States,Francis C. IRONS,1908 London,Athletics,Men's,long jump
Summer,1908,Silver,USA,United States,Daniel KELLY,1908 London,Athletics,Men's,long jump
Summer,1908,Bronze,CAN,Canada,Calvin David BRICKER,1908 London,Athletics,Men's,long jump
Summer,1908,Gold,USA,United States,Ray EWRY,1908 London,Athletics,Men's,"long jump, standing"
Summer,1908,Silver,GRE,Greece,Konstantinos TSICLITIRAS,1908 London,Athletics,Men's,"long jump, standing"
Summer,1908,Bronze,USA,United States,Martin SHERIDAN,1908 London,Athletics,Men's,"long jump, standing"
Summer,1908,Gold,GBR,Great Britain,Timoty J. AHEARNE,1908 London,Athletics,Men's,triple jump
Summer,1908,Silver,CAN,Canada,J.Garfield MACDONALD,1908 London,Athletics,Men's,triple jump
Summer,1908,Bronze,NOR,Norway,Edvard LARSEN,1908 London,Athletics,Men's,triple jump
Summer,1908,Gold,USA,United States,Harry Franklin PORTER,1908 London,Athletics,Men's,high jump
Summer,1908,Silver,FRA,France,Georges ANDRE,1908 London,Athletics,Men's,high jump
Summer,1908,Silver,GBR,Great Britain,Cornelius LEAHY,1908 London,Athletics,Men's,high jump
Summer,1908,Silver,HUN,Hungary,Istvan SOMODY,1908 London,Athletics,Men's,high jump
Summer,1908,Gold,USA,United States,Ray EWRY,1908 London,Athletics,Men's,"high jump, standing"
Summer,1908,Silver,GRE,Greece,Konstantinos TSICLITIRAS,1908 London,Athletics,Men's,"high jump, standing"
Summer,1908,Silver,USA,United States,John BILLER,1908 London,Athletics,Men's,"high jump, standing"
Summer,1908,Gold,USA,United States,Alfred Carleten GILBERT,1908 London,Athletics,Men's,pole vault
Summer,1908,Gold,USA,United States,Edward Tiffin COOKE,1908 London,Athletics,Men's,pole vault
Summer,1908,Bronze,CAN,Canada,Edward Blake ARCHIBALD,1908 London,Athletics,Men's,pole vault
Summer,1908,Bronze,SWE,Sweden,Bruno SÖDERSTRÖM,1908 London,Athletics,Men's,pole vault
Summer,1908,Bronze,USA,United States,Charles Sherman JACOBS,1908 London,Athletics,Men's,pole vault
Summer,1908,Gold,USA,United States,Martin SHERIDAN,1908 London,Athletics,Men's,discus throw
Summer,1908,Silver,USA,United States,Merritt Hayward GIFFIN,1908 London,Athletics,Men's,discus throw
Summer,1908,Bronze,USA,United States,Marquis Franklin HORR,1908 London,Athletics,Men's,discus throw
Summer,1908,Gold,USA,United States,Martin SHERIDAN,1908 London,Athletics,Men's,discus throw ancient style
Summer,1908,Silver,USA,United States,Marquis Franklin HORR,1908 London,Athletics,Men's,discus throw ancient style
